nose_X,nose_Y,left_eye_X,left_eye_Y,right_eye_X,right_eye_Y,left_ear_X,left_ear_Y,right_ear_X,right_ear_Y,left_shoulder_X,left_shoulder_Y,right_shoulder_X,right_shoulder_Y,left_elbow_X,left_elbow_Y,right_elbow_X,right_elbow_Y,left_wrist_X,left_wrist_Y,right_wrist_X,right_wrist_Y,left_hip_X,left_hip_Y,right_hip_X,right_hip_Y,left_knee_X,left_knee_Y,right_knee_X,right_knee_Y,left_ankle_X,left_ankle_Y,right_ankle_X,right_ankle_Y,targetPose
0.49315398931503296,0.22397002717480063,0.5325071215629578,0.21596905164187774,0.4764631986618042,0.2165814154141117,0.5776362419128418,0.2177032857434824,0.4423086941242218,0.2184713759124861,0.6737471222877502,0.2763899969868362,0.3475586473941803,0.28254257375374436,0.8729817867279053,0.3182848235592246,0.15215572714805603,0.3238682858645916,0.8927982449531555,0.22826027497649193,0.1326712816953659,0.22477222874294966,0.6022381782531738,0.4988424088805914,0.41800376772880554,0.5008892193436623,0.7026366591453552,0.5659646391868591,0.3329620063304901,0.5627601370215416,0.6727283000946045,0.7752432934939861,0.35234716534614563,0.7751340940594673,correctDown
0.5087295340534029,0.1651085416978216,0.5335749440177974,0.1587688599273945,0.47822490489790864,0.15956276716978457,0.5711687111435755,0.18999718793123496,0.4335968856167031,0.1946299354954236,0.6752648106567409,0.27475400501172337,0.3524595648580734,0.2782657079137439,0.8584555055675055,0.3164188129026193,0.15625856238359107,0.3235126609885349,0.889585161452427,0.20019339789007923,0.13891208482981587,0.2061361059317996,0.6091905140585215,0.5018676143622688,0.42135914027929744,0.5024329145391003,0.7045495767806902,0.563619313252817,0.3339841498252152,0.5610233935449963,0.6651952107549378,0.7925797756844002,0.35186483747412567,0.7907425345884344,correctDown
0.49927797876789815,0.17020034625521324,0.5293496307698887,0.1601115256444371,0.4732884869123731,0.16209899622710613,0.5702801174450512,0.190876095945244,0.43259577757457734,0.19383469928990424,0.6763306307362416,0.2757345022044882,0.3517813662082594,0.2799381934550089,0.8609567832454328,0.3202180280415416,0.15624403251549024,0.3230744739729694,0.8816394382821348,0.1989894286159507,0.13715227126614704,0.20917392894562697,0.6087017018168407,0.503804632799724,0.4212704161365585,0.5044066649707082,0.7033497101659797,0.5638865878735899,0.33393601348009466,0.5609522050433805,0.6629597122112698,0.7931062208320484,0.35156685935700716,0.7907017244311454,correctDown
0.4933081241186527,0.17062727724458135,0.5250708134014678,0.1610850114769731,0.4647645134832031,0.16289420171125288,0.5708209667954064,0.19303975072785326,0.430930304017358,0.19536047040903706,0.6772385843584618,0.27683295149023274,0.3508868439272249,0.2818966175584853,0.8617292656342415,0.31889434461295646,0.15644111578252826,0.32393261047083244,0.8814720715348882,0.2016660459846124,0.1367354034178085,0.20945643302376146,0.6090059918642339,0.5066045019307412,0.4205407493085399,0.5063654007984228,0.7078417057027248,0.5648305420616031,0.33278018763244416,0.5624755991545398,0.6654189483511632,0.7955865217052304,0.3496324929886788,0.7901014293738656,correctDown
0.4932895500790576,0.17167983791365357,0.5245337888521345,0.16250302722952145,0.466071276216183,0.16408544978565234,0.5694826273679868,0.1942111586721193,0.4315744151536583,0.1956310358890532,0.6764380665892157,0.2776130116373387,0.35190227059599666,0.28208218383999506,0.8617942973828173,0.32219674768413786,0.15367485883616866,0.3219833424080298,0.8827433790168145,0.20163533037489706,0.13790490231087368,0.2113645845733032,0.6022041297117657,0.5102004028524197,0.41678703146111756,0.5076928328183377,0.7053827980786983,0.5657767587531266,0.3346494109992176,0.5653382428801038,0.6654879479217553,0.7956743692874878,0.34780777301852583,0.7901167825893065,correctDown
0.49400633749301903,0.1698206828693886,0.5250502092410751,0.16040839447743332,0.4676669554579046,0.16148227961914544,0.5693325592013353,0.19309362769478824,0.4314686561441407,0.19517827235571325,0.6749047353183691,0.27803867455345754,0.3506916907713973,0.2812126862813907,0.8624419948548228,0.3205971483819018,0.15300342166616393,0.3249466754580749,0.8799055115879326,0.20028914555912683,0.1395481885404441,0.2091509232350986,0.6003311856080208,0.5101032508375268,0.4124349988656304,0.5071582517072647,0.7026742346098153,0.5637405550298669,0.33513337765132106,0.5664419082278529,0.6625326275316752,0.7966806412997385,0.34594580695517635,0.7919984603236495,correctDown
0.49425020076087417,0.17189813643187116,0.5250381986485645,0.161789550439338,0.46798157888162345,0.1637826193337545,0.5691900503443804,0.19437722482820366,0.43100324862391937,0.19646673613552382,0.6732958049400815,0.2781359825614193,0.34983249462196075,0.2816934781568727,0.860207340566278,0.3200744825565179,0.15218879912822744,0.32329821150610655,0.8781365084180043,0.20427901011198651,0.1417090256839817,0.21299925363620315,0.5995746824181222,0.5095700393921876,0.4128531957013638,0.5068247293429333,0.7035303952526867,0.5662452731418125,0.33642565324723644,0.5661142964972901,0.6632171669838759,0.7962353820070688,0.3460493009542007,0.7917710610562342,correctDown
0.4980653460128766,0.1745204615005402,0.5247903762409605,0.1629153096258421,0.4680516286844504,0.1650278606397173,0.5689968588411611,0.1939293923718289,0.4308170093260479,0.19616412603500905,0.6725730801455614,0.2780582209343122,0.3499122452886995,0.28172807249923015,0.8586017430154166,0.31995375747132937,0.15223028331615304,0.3234532959194728,0.8775527917926583,0.20258871540288143,0.1434716440344461,0.2124170403281151,0.5996118732470991,0.5093265456471707,0.41270795973671687,0.5066221069725965,0.7034845709191706,0.5664679050329174,0.3346161438089275,0.5668844453683332,0.6639659196239198,0.7961194501530467,0.34445866602477887,0.7914569441403424,correctDown
0.4962019913143299,0.17127163056757883,0.524972927085493,0.16152959003359685,0.4687414990876878,0.16403014565488674,0.5679087582969256,0.1932872955561016,0.43078510911382906,0.19554103298418685,0.6725835873152857,0.2773606230653396,0.3491184272592271,0.2814373037806844,0.8587524104016315,0.3194443284948715,0.14974563874610874,0.322426921593494,0.8776498251707624,0.20106702705846385,0.13950132488020583,0.20766287177977988,0.5993327078425889,0.5090772147704073,0.41065587218894145,0.5052475547815678,0.7044169831976588,0.5672799733318786,0.3351337563440487,0.5650279579955229,0.6620535721609149,0.7964375517475971,0.3435494681580657,0.7906647558286761,correctDown
0.49312209061934553,0.17074602854628607,0.5232391891033009,0.16114072451965977,0.4671031659538261,0.1631711172982256,0.5668043083826914,0.1931581326692929,0.43030584400966915,0.19461982587203017,0.6724990782982558,0.2767236058471365,0.34670910341291505,0.28144302956511624,0.8567658104591942,0.31946613793998085,0.14918519052914528,0.32130776990083965,0.879987497479206,0.20260131611043067,0.1390961821418662,0.2074219414161184,0.6007298861805873,0.5067185895584091,0.41117734308433906,0.5045477839489388,0.7037937226732315,0.5653447858295804,0.33236860190711914,0.5647524841770144,0.6626993846149167,0.7951376743726917,0.3417167297065451,0.7926239039386156,correctDown
0.49431862295555806,0.17039086371543263,0.524173582030577,0.16107755144444108,0.46787373823749223,0.16290675888885714,0.5675545401748837,0.19290439844600862,0.43096442306189486,0.19446031278969286,0.6714381914898291,0.27640120716844574,0.3479552153350185,0.2808189273353407,0.8572397110445962,0.3181092106160386,0.1481020235747131,0.32070353006360547,0.8801611908678074,0.20292013168597278,0.1317249957702361,0.2063158693173263,0.598498833809791,0.506712272632731,0.4119409002699012,0.5047017816336956,0.7016395851069205,0.564761558610575,0.33359860331874475,0.5597971715841865,0.6614113885437856,0.7952777086217951,0.3437784810833884,0.7924047793987716,correctDown
0.4927202477002653,0.1694891306205965,0.5226402653475836,0.16023771032131265,0.4665774847767393,0.16220755786349322,0.5671283172593439,0.1933880280754182,0.43017140570302004,0.1950187116970685,0.6708523212607261,0.2763414994501518,0.34760303642512475,0.2806616694321366,0.8584336787900595,0.3180097479643995,0.14770259380074416,0.3229699640689083,0.8780957350322496,0.20325557865188829,0.1333756718932029,0.20797690427836688,0.5997056249048941,0.5073207938961612,0.41259462814283293,0.5053459825121647,0.7013455590410173,0.5641410310697775,0.3341634818227009,0.5619171315411566,0.6609001248558383,0.7953917736766961,0.34573140657434415,0.7918443630496512,correctDown
0.4945829659552865,0.16730844045302073,0.5237293340212893,0.15816519053997685,0.4673814406548527,0.16054647966013333,0.5670736386555545,0.19287243799430442,0.4298501944365065,0.19510844224059334,0.6718936436217985,0.2761551585075118,0.34782623323070105,0.2793130845865438,0.8589252146202169,0.31874086119934514,0.14849852426510363,0.3219820489846467,0.8771056232886689,0.20212391900092888,0.13416606047855972,0.20815161246240868,0.5998440286621485,0.5070952663332606,0.41020755177929347,0.5049728936906925,0.7025706494130798,0.5643306024685194,0.33480086536387493,0.5639919107283261,0.6616168100325246,0.7951820418970424,0.34382008583490997,0.7929477958711326,correctDown
0.4943102345346216,0.16961316879278615,0.5237643216549203,0.1592555262277779,0.4678313604831227,0.16180747130278086,0.5680484744342598,0.19104568434277547,0.42925802461884177,0.19416642929319364,0.6721207551957346,0.27608910218045696,0.3494158923430805,0.2792302093055187,0.8582535844890117,0.3176431428104369,0.15279037299513346,0.320413024644976,0.8765200647956407,0.19999123092288681,0.1327328778648077,0.2091088944265747,0.6000823292336761,0.5065437018020685,0.410979637609609,0.5038807421523958,0.7068826345982246,0.5656672321263411,0.33590032553249627,0.5637187595483522,0.6650704610946008,0.7942067368950961,0.34443632067263097,0.7933285201262764,correctDown
0.49375750454127815,0.16876844626398488,0.5231964842608844,0.1589493058760591,0.4671379191295529,0.16125117363849756,0.5686397668371599,0.1906224782883691,0.4296301998526664,0.19320944952598032,0.6727168755478504,0.275716255253535,0.3507729324856667,0.27916282793206876,0.8589750426145304,0.31747827660210687,0.1522337671607129,0.32013948165470696,0.8796742048487065,0.19967190037399982,0.13336202043181994,0.2093527229905267,0.6026203038223089,0.5062396429533164,0.41302644313832726,0.5043690024022564,0.7075026520724402,0.5656498505437809,0.33676606713588597,0.5624384792111609,0.6652263023585824,0.7967793035042853,0.3455688563189132,0.791758069438899,correctDown
0.4960647525428418,0.16871624224765458,0.5258462504118363,0.15902351033446294,0.47006517048633756,0.16133425714517527,0.5697629639811649,0.19201095426173206,0.4311742587256714,0.1937173801740867,0.6726108756404322,0.2756070874168473,0.34902680442424455,0.2790754501055971,0.8605323239467069,0.31776432123995413,0.1504035232961536,0.32352329249718625,0.8805263231140659,0.20035929631144725,0.13608628551526283,0.20900149848078664,0.601542345979749,0.507307842839588,0.41302708893946877,0.5054422839469285,0.706927537286269,0.5632027689620359,0.3365382050335345,0.5632662515608806,0.6643122096132563,0.7964925072727728,0.34607187547683765,0.7906699084632309,correctDown
0.49599795573509603,0.1669737115769777,0.5253356608474141,0.157211712662546,0.4690995940174355,0.15954520752100892,0.5700778267073491,0.19034588304194378,0.4312502703332552,0.19289703220278534,0.6725197224424345,0.27553447286827487,0.34929909943867526,0.27865535364498406,0.8607790910062006,0.3184765879195951,0.15247303907059476,0.320503698153076,0.8793214954912276,0.2000959544446265,0.1372527791775696,0.20702044212960394,0.5998464446937665,0.5074053297404615,0.41136291126219654,0.5044231764579851,0.707307060368803,0.5652266507224518,0.3371263136378146,0.5636029166975712,0.6650177533642627,0.795524454589187,0.34256043293844096,0.7914523040490601,correctDown
0.4955123254730049,0.16776386587060288,0.5245732174174493,0.1582993044135773,0.4685553054126402,0.15982786695252185,0.5700128754258456,0.1901783926463348,0.4323187655980807,0.19175843766161296,0.6730146605664941,0.27558928318353804,0.35014234312278,0.2786651348844879,0.8603556303432518,0.32012914892126254,0.1502630045052871,0.32088249361048454,0.8809735913086285,0.20126063060897784,0.13827236603282053,0.20032466529410892,0.6030611987730402,0.5081504719391692,0.41214017799856406,0.5057226416795879,0.7070654590173848,0.5658263806178307,0.3369198158204312,0.5632038778453081,0.6654078563709768,0.7948679852785486,0.3463136877502418,0.7939209988669466,correctDown
0.49507709074784356,0.16752876528886748,0.5261592893435844,0.15882472996133173,0.4672877477316327,0.15999910698083997,0.5719112340418936,0.19213486643054123,0.43128138400980054,0.1938330295380651,0.675088603554269,0.2766727253926938,0.34936261046422545,0.28022161419965,0.8624132913812916,0.3235470555064534,0.14973885519416436,0.3220166157215231,0.8826495102892432,0.2032696878009371,0.14031382755573235,0.20693794204645766,0.6004918360562619,0.5083116389653641,0.4117282944856896,0.5055752326586387,0.7063869943680666,0.5663008604664673,0.3368678784670811,0.5635063112139437,0.6656399053107328,0.7960077134376936,0.34291235249386665,0.792820523167952,correctDown
0.49754744093415154,0.1674627243051279,0.5260517952999736,0.15932633710914024,0.46887378965446924,0.16004441243612724,0.5710955992725547,0.19146309579325282,0.4317710372441873,0.19386776446533888,0.6755946036634443,0.2764485456029031,0.34941464880209555,0.2799414474869762,0.8608354041262379,0.32137505623273394,0.15010688490328494,0.3200595077887719,0.8822483266844865,0.20335140924056433,0.13709731847160078,0.20333947563200172,0.6020309512865176,0.509058822347732,0.4124206575714816,0.5065540595805574,0.7071614461266256,0.5657475531927783,0.33880136033469116,0.5634319926201712,0.6665011855982149,0.7957105062988329,0.3464014958361939,0.7941920657774563,correctDown
0.4990186183211375,0.16844287900769533,0.5280135036919475,0.16101690264791,0.4703797743743209,0.16124678189282984,0.5719535366249389,0.1920072067945766,0.4318834259289392,0.19440035420570884,0.6768740000180081,0.27835765620499936,0.351735401216807,0.28171444412440866,0.8621623980970744,0.32454516928548827,0.15286171997179482,0.3214740649129498,0.8827496957969613,0.2035455592796743,0.14142875600339483,0.21045740067544022,0.6016542564658612,0.5094772895260465,0.4136320570876744,0.5067967474209923,0.7069731354948852,0.5664563669055603,0.33970231943378765,0.5646119180247829,0.6661106110505649,0.7966048219773916,0.34648917293813886,0.7948723308184399,correctDown
0.4984329479718392,0.17210632762021888,0.5285653552832515,0.16401948822274923,0.4708580353669303,0.16416189321777583,0.5728596434606998,0.19463847903959175,0.4342733505589308,0.1961840469524557,0.6759745944897767,0.27823022256028224,0.35105002830525617,0.2817344704850182,0.8637796275445974,0.3235112665676748,0.15334814340151934,0.32126466275828514,0.8837836247182397,0.20584174752257547,0.1411435265121867,0.20713566929147484,0.6031861510245861,0.5091206182500407,0.4141503883009286,0.5068479326798997,0.7052887688171632,0.5666567688538239,0.3383902831683127,0.5654428174381764,0.6654134437692176,0.7965190350835152,0.3461191148256688,0.7955972179449815,correctDown
0.4995309540134636,0.16854348052242926,0.5285457603964311,0.16128250726877655,0.4705833016478945,0.16162925276572968,0.5730435064787724,0.19443895846650333,0.43332287520931867,0.19582603196524517,0.6763124360724844,0.27915068401807414,0.35334375261853346,0.28293146182114115,0.8630349907651079,0.3259023203938851,0.15366031148410556,0.3218878931778842,0.8863065838244204,0.2061723543068829,0.14008193241245495,0.2100782659300179,0.6006216103534059,0.510080646846468,0.41466999541634325,0.5071439191538204,0.703868070820436,0.5688006566802042,0.33633473423745924,0.5680144899437627,0.663256538956681,0.7985849834743117,0.34779093344378115,0.7956094649317101,correctDown
0.49888401606634825,0.17166733349680774,0.5285205887485541,0.1637879301282142,0.47150641260709375,0.163987456218358,0.5727221867044893,0.19536080576575154,0.43265388400718113,0.19597038151633525,0.6749644727124138,0.2794510224883415,0.353735932245357,0.2831968511467263,0.8614279902271895,0.3271789439547218,0.15610599955251506,0.3226766715157094,0.8867337724692258,0.20766373523547893,0.1395079662102171,0.21359600139860788,0.5988136030551389,0.5112814787991996,0.4134219387790902,0.5077477194189948,0.7028427833253201,0.5692607405952393,0.3352209474423125,0.5675677113952136,0.6613612138695535,0.7990933815900012,0.3461026849881325,0.795994768997948,correctDown
